,control_day1,covid_day1,chi,control_day3,covid_day3,chi,control_day7,covid_day7,chi,control_day14,covid_day14,chi
15883,15.752878095,39.88983682,14.60504286145018,42.741176245,18.909302076,30.035916932540385,39.841984965,11.779526713,66.85341290292664,,,
15884,,,,,,,389.9201891,1145.46083675,498.35110196436096,,,
15885,,,,,,,,,,13.982628365,7.98938984,4.49582618158287
15888,,,,,,,,,,34.01169328,11.3950544295,44.888978465054215
15894,,,,,,,,,,23.722679665,115.04436565500002,72.49073246286105
15896,113.70617442,47.22836239,93.57299869520232,,,,,,,,,
15900,,,,4487.221179,1759.9175030000001,4226.439778253125,1782.8432524999998,742.0611161500001,1459.7550414247903,,,
15901,,,,201.24258079999998,93.024901565,125.89173330999319,,,,85.98087012500001,35.37710442,72.38413503618607
15902,,,,,,,0.818103263,12.239063699499999,10.657542153116422,38.086274726,7.2146505575,132.10025505814156
15903,216.2452519,35.667114325,914.244518716209,,,,26.67238754,12.3539479415,16.595319448221655,,,
15904,3.938219524,1.998009649,1.8840821719412602,,,,,,,,,
15906,2204.1077830000004,1344.5850255,549.4478643220651,,,,,,,,,
15907,,,,,,,2.49223926,28.3585961255,23.593143134887907,,,
15913,,,,,,,10.75321711,1.5399677630000002,55.1206106838458,,,
15915,,,,,,,,,,12.88470373,0.0337105055,4899.007724940372
15917,,,,,,,,,,3.1820887645,10.506909423,5.106449053585639
15920,,,,,,,,,,33.500167306,3.0004357859999997,310.03283827387384
15923,46.320332844999996,5.6219405815000005,294.6240908849627,1.3889730815,13.87124803,11.232384249274409,0.4090516315,11.58396406,10.780305182045234,,,
15924,,,,,,,,,,75.685877062,21.911929072499998,131.96635827041473
15934,37.21485259,22.092221905,10.351786244874928,,,,12.461196300000001,38.445408470000004,17.56202649329209,77.962578445,45.691716025000005,22.792064994030135
15935,,,,,,,,,,1.4974535359999999,0.4382365735,2.5601253785992513
15949,,,,19.105583199999998,47.355087174999994,16.85213822718595,,,,,,
15950,,,,0.694486541,4.334765009,3.0570578329092597,,,,30.66727641,14.496621730000001,18.038000690786173
15951,939.37106885,405.198626465,704.1983352532494,,,,,,,,,
15952,15.752878095,3.290929324,47.190368397904976,13.9070188065,7.802577015,4.775884879338386,22.77151858,6.416532345,41.686936239863904,309.6610678,824.3603344,321.3586631765745
15953,,,,,,,,,,1.3477081825,4.348956403,2.071184451249238
15955,,,,57.7201788315,24.27468405,46.080975508282414,19.385317116499998,50.584214,19.242587554039414,,,
15958,,,,,,,2.86336142,1.5399677630000002,1.1372775544184122,6.907160406,3.5172632784999998,3.267143123824802
15960,3.3963838610000003,7.580863474500001,2.309746072422441,2.7808274954999996,6.06867101,1.7812656112066476,,,,6.189578595,3.573514382,1.9151432553376282
15962,,,,10.43170477,6.06867101,3.1367763320061295,,,,,,
15963,13.585535445,7.2556792175,5.522168036892065,,,,21.8016974345,48.044493865,14.334303665010907,10.513631649,5.157908148000001,5.561125440026679
15964,74.42970517500001,249.536993135,122.87782228792766,,,,,,,33.74932698,21.04752935,7.665301724996694
15965,282.11131245,774.35049645,312.9066428907897,,,,929.3408906,531.003792,298.8160282687136,,,
15966,,,,,,,,,,10.2890136185,2.1014220405,31.90061518160636
15967,24.858358355,8.556416245,31.058951428769724,18.77706859,7.802577015,15.43585729409759,,,,,,
15972,,,,,,,,,,21.563642854999998,11.42786142,8.989789210980005
15974,,,,,,,,,,1.840671961,0.16855252850000002,16.58820203663763
15977,6.79276772,14.154904768,3.829136458485155,11.11178465,6.935624015,2.5145996397158514,,,,0.33692704549999997,7.2479594999999994,6.589767725268372
15979,123.89532597000002,54.903034085,86.69714559264214,,,,12.680600575,100.64779237000002,76.88421822359656,,,
15981,,,,,,,,,,39.290528937999994,2.3261252815,587.4004932355017
15983,126.604504295,76.8467263,32.217852213174965,,,,,,,,,
15991,,,,,,,,,,5.821506592,3.1016676934999996,2.3850148903108788
15995,,,,2.7808274954999996,6.60829609,2.216837085137904,,,,1.310271844,2.944285073,0.9068412760135629
15999,,,,,,,537.99279345,281.58173784999997,233.4903887443506,,,
16002,,,,,,,,,,5.522015885,0.0337105055,893.5343891134661
16003,,,,,,,,,,0.0374363385,1.0788365720000002,1.005262960564387
16014,,,,4.172681909,0.866953002,12.60488582583559,,,,,,
16015,3.3963838610000003,1.9745575944999998,1.0238191773895764,13.203888275,7.802577015,3.7390420205167048,,,,110.07760123999999,41.756548167999995,111.78525279645048
16024,,,,,,,,,,7.4001241835,0.16855252850000002,310.26309167114886
16026,555.91007625,1613.5238071,693.232289948563,,,,,,,,,
16030,,,,266.85571155,121.895281,172.3899912519286,204.71839635,98.9514215,113.05196832286573,106.44596444499999,61.98646564,31.888364880675834
16032,,,,148.3521131,81.59084856000001,54.62703871381159,,,,93.03148447999999,45.580217725,49.39912157153189
16035,,,,,,,,,,709.8387821,376.40144059500005,295.3773517289743
16036,16.981919305,0.9990048245,255.70802965724477,,,,3.795253097,11.725741112,5.363638814411055,9.246775585,21.969384865000002,7.367743242980516
16038,65.469594805,31.098900029999996,37.986702364926465,,,,15.434259858999999,39.452473884999996,14.62201348083455,,,
16041,50.65501815100001,25.461324745,24.92887521731063,,,,8.99913589,5.646548465,1.990568665431286,,,
16042,,,,,,,,,,42.59090616,17.37308423,36.60481549931385
16044,,,,,,,,,,0.0374363385,1.3597909160000001,1.2859488970399942
16045,,,,27.1166697445,82.78512947,37.43398636989068,,,,,,
16046,46.716798626,5.66102734,297.7509654437284,11.812033859,2.6008590055000003,32.6221998202627,4.4995679455,20.276242215,12.275620322870726,,,
16047,,,,,,,1.6362065255,3.8499194075,1.2728902102174058,,,
16050,1249.01027445,361.35032879999994,2180.5436893554615,,,,531.7006891,320.36189165,139.41760387783035,561.6504172,311.66898464999997,200.5034818909762
16052,,,,,,,12.570898439,25.646549620000002,6.6664973004343935,18.880809253,7.427882717,17.659073417894536
16053,,,,,,,7.738137801999999,22.424837043500002,9.618760403558817,12.2794309325,1.8540778115,58.621049787340304
16054,17.523754969,10.624782054,4.479699163709883,,,,7.362929365,49.5001267,35.869471809831374,5.815215211,3.3373400605000003,1.8397481677505532
16057,,,,,,,351.24175895,232.60826260000005,60.5047572210595,71.548693765,12.7651117385,270.69951181424625
16058,520.3207307,277.02598075,213.67070046275091,,,,,,,,,
16059,71.72052685999999,32.329280895,47.99581728138926,,,,20.04352994,88.178960205,52.64789748715407,,,
16060,7.876439049999999,23.03650527,9.976669859472358,9.382771629499999,5.20171801,3.3606607154650523,4.4277952795,37.74749278750001,29.411284301040055,,,
16063,82.993349765,31.020726515,87.07576742860309,10.7688633815,21.673825045,5.48671905561212,17.48360429,53.775377255,24.492488052617855,,,
16067,,,,,,,,,,189.15068705,109.02037764500001,58.89602131308988
16069,,,,,,,,,,0.4117997225,2.7869024524999997,2.0241515712159472
16070,,,,,,,,,,17.5331010705,9.754409563500001,6.203147526990129
16072,3.3963838610000003,23.77286465,17.465331816646927,,,,,,,,,
16073,,,,,,,9.2646421915,65.658818655,48.43680108999636,,,
16074,30.422084865000002,69.003217415,21.571512816402333,,,,,,,65.74606131,16.3162863045,149.7462481042941
16079,,,,,,,,,,10.663377003,1.1349872845,79.99227116241454
16087,56.509484425,216.8840563,118.58872313100291,,,,,,,130.87426705,27.485733974,388.89952081026945
16089,,,,,,,,,,14.25726549,4.6748915515,19.64150168740957
16091,28.254742214999997,7.580863474500001,56.380023676008435,,,,,,,,,
16092,,,,,,,,,,51.02006174,169.79487135000002,83.08528570814074
16094,69.80428011999999,6.9226776095,571.1801353947651,,,,,,,,,
16096,23.629317145,15.510363255,4.249894808021127,11.4691125845,40.95908824,21.232373608177333,13.2075268985,85.07213186,60.707558789892644,37.842158685,86.395883455,27.286765234234984
16097,,,,,,,,,,26.056315406,17.216203565,4.539187577931522
16106,,,,,,,,,,18.849664292499998,2.8093426595000004,91.58438441819692
16108,,,,5.215852385,3.3041480460000003,1.1060683204482007,2.86336142,17.375946095,12.121073166177132,14.837684705,1.3260804105000001,137.67147841533614
16109,,,,17.033648909,10.239772061,4.5075966877804525,,,,23.79126096,11.518324980500001,13.076984527863797
16110,30.56745475,15.937173084000001,13.430558888852415,4.1669192445,46.258072645,38.29958952636823,25.626707449999998,62.38697699500001,21.66024837410148,,,
16111,,,,,,,33.917442215,70.722335695,19.15378176869115,,,
16112,1131.590538,3010.6497615000003,1172.7912062614807,,,,,,,77.007795845,37.554507215,41.44807372416716
16113,,,,,,,1094.78215765,490.3486900500001,745.0612679677131,,,
16115,,,,12.160717795,7.802577015,2.434245893604808,,,,,,
16118,,,,6.950628072,1.7339060035,15.695308214540658,,,,,,
16123,,,,0.694486541,8.66953002,7.336189890941796,,,,,,
16128,16.981919305,35.729653139999996,9.837137868951718,,,,,,,,,
16129,,,,,,,,,,7.811923906,3.9558010249999995,3.758956423591033
16131,,,,,,,1.6362065255,4.876564583,2.1531387849160315,,,
16135,1749.692757,1066.81478015,437.11648914461216,,,,,,,,,
16136,,,,17.033648909,59.917023515000004,30.692175774354734,17.593306425,43.532161779999996,15.455796119840937,,,
16141,,,,145.00069634999997,50.28327410000001,178.4169833460544,4.836846910999999,89.84112521,80.42783649741695,,,
16142,10.189151585,0.9990048245,84.54293253468529,,,,,,,,,
16143,188.67771525,122.17403180000001,36.200327084710345,188.6640271,59.050070515,284.5005534303427,157.74105885,84.770295165,62.81365827980029,46.172211884999996,27.823240600000002,12.100845910010722
16144,142.75384815,292.43633465,76.61444256452513,156.3372676,89.066097655,50.809572047249375,153.5787699,62.7781023,131.33180097107984,,,
16145,189.4706468,64.924351735,238.92082400348116,,,,,,,,,
16148,,,,,,,,,,91.70800600999999,50.81380546,32.91104894594171
16149,,,,121.65039794,80.281536895,21.317263350337093,,,,,,
16154,,,,,,,123.88197751000001,604.42614245,382.05279063849326,,,
16156,296.19903974,196.40832215,50.701453014409005,,,,,,,,,
16159,,,,,,,,,,19.1117186615,3.5733135999999996,67.5681059326136
16163,11.81465857,2.632743459,32.02270423174192,3.475314036,8.66953002,3.1120348653503003,,,,,,
16165,11.272822910999999,23.463315095,6.333636107535089,6.250378865,51.459790655,39.71821277122121,31.50923445,6.1598710500000005,104.31877868372902,,,
16166,,,,10.7688633815,23.292700282,6.733718667712064,9.374344328,2.3099516445,21.604627138197362,2.395925658,4.933104516,1.3049138806209282
16167,,,,19.108464535,8.3422020935,13.89470138221287,5.170039599999999,1.0266451755,16.722152664494438,14.431864425,7.7534163000000005,5.752518326446113
16170,,,,,,,,,,0.7861631065000001,3.28139013,1.8974147090534064
16182,68.865978665,165.01397895,56.02215047250916,136.15681931,81.427184595,36.78541670002994,,,,,,
16184,229.68541745,128.7527459,79.12378190467916,,,,,,,,,
16185,102.433351474,19.267189164,358.98389196783745,11.812033859,25.68126213,7.490110566193799,,,,,,
16186,,,,9.377008967,6.06867101,1.8035415035172477,,,,37.087452475,18.316275654,19.237375867309478
16187,,,,,,,,,,1.4225808594999998,3.5171628875,1.2473900164285736
16190,,,,1338.1428945000002,804.01430955,354.836153874383,,,,,,
16191,,,,,,,178.70715494999996,112.40903652,39.10219892843096,,,
16192,3.938219524,65.183852649,57.5453494146858,,,,,,,489.19565959999994,258.148701195,206.79049222826663
16194,56.509484425,228.19829365,129.1729519165861,182.44822420000003,115.33561804499999,39.0521330813765,81.826671395,170.6233805,46.21204623171786,,,
16195,74.82617095,29.998269636499998,66.98855502411423,45.187726465,97.0987362,27.75270860535943,,,,11.206047942,25.103859545,7.694002868612745
16202,66.553266125,177.926012665,69.71374497790376,,,,91.16717253499999,58.3072891,18.51864417002688,,,
16203,,,,,,,,,,9.203359805,0.1348420225,609.8841685018385
16206,,,,,,,,,,1.2353991675,5.3493024465,3.163814414726224
16207,33.96383861,12.947975959,34.11085133029608,,,,23.547606095,14.11637116,6.301066427837141,,,
16208,,,,,,,2.86336142,19.90835319,14.593459422113442,,,
16209,,,,,,,,,,73.33274330500001,42.600917065000004,22.169596551279138
16210,6.79276772,23.385141581,11.772726258235606,32.3325221295,5.20171801,141.50719642156807,2.4543097885,11.9787458835,7.572986672393905,,,
16211,104.455324265,284.05971745,113.55970618055008,250.5424812,142.48985584500002,81.93825291541042,,,,362.55986175,148.839211,306.88496835019816
16213,,,,29.2058920325,18.418310195,6.318273536969272,8.18103263,31.005887469999998,16.802421764935577,,,
16224,,,,,,,,,,36.601092015,23.217175525000002,7.715375215146625
16225,,,,1.043170477,23.407731050000002,21.367879208582504,,,,,,
16226,244.24889824,126.4326965,109.78692835551739,,,,,,,,,
16230,,,,,,,1177.4747129,770.1434711500001,215.4387418981067,1760.93739725,819.2088306999999,1082.5721840651029
16231,,,,,,,,,,4294.04835345,713.7198980000001,17960.479853267283
16233,,,,8.34536382,5.20171801,1.8998548094556464,0.4090516315,1.5399677630000002,0.8305182272097508,127.242942225,70.87647548000001,44.82698316752119
16234,,,,,,,50.810520069999995,27.97608103,18.63776437136935,,,
16236,147.92110889999998,297.0483085,74.86634673275123,,,,,,,,,
16238,29.338413539999998,19.251554464999998,5.285013539238368,68.831963485,14.083545187,212.82917520650702,9.7454664895,21.19531618,6.185284372343952,,,
16239,42.92394898,12.8463503895,70.42170807598986,,,,,,,44.25037587,15.5743540075,52.79925122175749
16241,7.876439049999999,45.06151552,30.685384104891895,33.346879285,21.673825045,6.286854997079357,32.35709463,17.19630669,13.36621258885267,,,
16242,47.25863429,25.516046205,18.527170425853374,36.153638775,88.132747075,30.656342725410603,35.123012745,15.2004584595,26.111591983637457,,,
16243,,,,,,,11.044394050000001,6.929854935,2.442970637575834,,,
16245,359.43520975,238.59169970000002,61.2056242508274,277.65050695,149.52274625,109.79415155034626,,,,,,
16246,,,,2052.5475539999998,653.2308848,2997.542195667141,692.5454707,215.67357089999996,1054.402761867849,,,
16247,,,,,,,5.31767121,1.283306469,12.682939934142883,11.3746674325,4.427748104,10.899375263260664
16250,,,,,,,,,,4.8418704125,2.090151742,3.62268226245283
16251,,,,615.7271056499999,258.7410601,492.5350335512,,,,,,
16252,,,,21.895054695,3.3041480460000003,104.60239832480929,,,,,,
16253,,,,,,,,,,21.0646996365,3.472382865,89.12888394546323
16254,639.6963575999999,272.3982843,495.2596342395249,,,,,,,,,
16256,82.451514095,54.3276945575,14.558858641438055,,,,,,,,,
16260,30.56745475,13.82190316,20.287618485481524,20.863409545,5.20171801,47.1553016264891,,,,1.2353991675,4.191674173499999,2.084981214988584
16268,7.876439049999999,0.333001608,170.88040139844458,,,,2.4543097885,1.283306469,1.0685279061583368,35.403129185,7.14682798,111.71649297030991
16269,27.171070885,11.576882772500001,21.005542482099642,,,,,,,,,
16272,,,,,,,,,,11.1874857405,1.4158412375,67.44049669128958
16275,16.981919305,10.5387911865,3.9391519593427318,,,,0.818103263,6.929854935,5.390229499832206,86.28602831,32.070161964,91.65404798849727
16276,,,,,,,,,,40.350705295,24.845345405,9.676508070201278
16277,,,,,,,,,,77.42021944499999,15.6754855225,243.2085539990534
16281,355.31197645,159.06523793500003,242.119415139042,,,,165.92093850999998,349.27532925,96.25309831022544,,,
16282,,,,,,,,,,75.50498673850001,0.0337105055,168965.53319966656
16284,,,,,,,20.86571948,50.944789985,17.759430997971577,9.022157555,18.687693565,4.999150164554121
16285,271.71070885,79.3387574575,466.4424912676783,92.13327927,55.4849921,24.206490830423796,,,,,,
16296,,,,,,,7.2532272285,22.5397212905,10.367337630126375,,,
16297,,,,13.898374815,53.472391380000005,29.2880633663348,22.8432912455,52.28188206,16.576117672064612,,,
16303,,,,0.694486541,2.6008590055000003,1.397329100008303,,,,0.2246180305,23.799616995,23.35250085297333
16308,,,,,,,,,,12.9532850235,2.696840453,39.00662907615429
16309,,,,6.256141531499999,1.7339060035,11.794534495771146,,,,5.596888562,1.0114155610000002,20.789241785157728
16310,,,,,,,,,,72.458812825,42.386480215,21.33569911960828
16317,,,,,,,,,,71.75443763999999,44.99376062,15.916292052512489
16319,50.9457579,32.9171105915,9.874260466172734,,,,16.1088177895,74.0088034,45.29742651799323,17.127592726,2.5846394185,81.82862545169574
16320,,,,34.410219085,72.2666627,19.83086349406964,,,,,,
16323,,,,,,,,,,22.088063535,0.0337105055,14428.572942930678
16325,19.69109762,70.32273363,36.454250748231736,,,,,,,,,
16326,,,,1.3889730815,9.53648302,6.960838503957854,,,,,,
16327,,,,,,,,,,0.112309015,1.213678595,0.9994531968732434
16328,,,,0.694486541,1.7339060035,0.6230976862891918,,,,0.6364177529999999,4.3490567935,3.169351263852324
16329,44.549455975,113.08450729,41.53578037621287,,,,,,,194.8535933,109.07642796800002,67.45474003376614
16331,,,,20.834596225,7.802577015,21.766337501483665,14.131246018,8.72648399,3.34744813750706,,,
16332,54.59323766099999,4.630753108,539.0591561438007,22.249501293999998,12.840631066,6.894274783873362,10.006886513,4.1371300225,8.328005421726353,,,
16333,1138.46259315,690.96082255,289.8251654139823,,,,,,,,,
16338,,,,,,,,,,13.776572535,33.63432412,11.724044062984134
16339,,,,4.172681909,9.91244414,3.3235869986364537,,,,,,
16340,,,,,,,,,,15.8110295035,2.19138365,84.64732005039818
16341,,,,18.428384656,3.467812007,64.54177260307492,2.0452581569999997,18.452720353,14.588895868104482,206.5711672,124.83743140000001,53.51282458238882
16343,,,,,,,,,,0.5241087375,1.539613743,0.669811126903896
16345,,,,,,,31.62710914,2.8232742325,293.86479564326754,,,
16347,,,,2.777946163,13.216592185,8.244585990652357,,,,8.4109053205,1.7866567999999998,24.56021126236804
16348,6.79276772,0.9990048245,33.60112750814102,,,,,,,138.0066693435,2.371106086,7758.828729259684
16351,,,,1.3889730815,13.004295025,10.374703403128354,,,,3.1072160875,10.922906569999999,5.592377571553381
16361,298.30030024999996,185.45368305,68.665980659171,,,,70.86222255999999,299.4966021,174.53847269421416,,,
